"Problem","Planner","Run","Success?","Plan Length","Nodes Visited","Nodes Generated","Time (ms)"
"hospital_any","A* h+ + pruning ",2,true,4,317,12170,2066
"hospital_any","A* h+ + pruning ",3,true,4,317,12170,-193534
"hospital_any","A* h+ + pruning ",4,true,4,317,12170,2060
"hospital_any","A* h+ + pruning ",5,true,4,317,12170,1937
"hospital_any","A* h+ + pruning ",6,true,4,317,12170,2010
"hospital_any","A* h+ + pruning ",7,true,4,317,12170,1976
"hospital_any","A* h+ + pruning ",8,true,4,317,12170,2029
"hospital_any","A* h+ + pruning ",9,true,4,317,12170,2238
"hospital_any","A* h+ + pruning ",10,true,4,317,12170,2169
"hospital_any","A* h_max + pruning ",1,true,4,347,12950,2105
"hospital_any","A* h_max + pruning ",2,true,4,347,12950,2099
"hospital_any","A* h_max + pruning ",3,true,4,347,12950,2110
"hospital_any","A* h_max + pruning ",4,true,4,347,12950,2194
"hospital_any","A* h_max + pruning ",5,true,4,347,12950,2091
"hospital_any","A* h_max + pruning ",6,true,4,347,12950,2129
"hospital_any","A* h_max + pruning ",7,true,4,347,12950,2127
"hospital_any","A* h_max + pruning ",8,true,4,347,12950,2212
"hospital_any","A* h_max + pruning ",9,true,4,347,12950,2149
"hospital_any","A* h_max + pruning ",10,true,4,347,12950,2136
"hospital_any","A* rp + pruning ",1,true,4,153,6419,1048
"hospital_any","A* rp + pruning ",2,true,4,46960,678593,111814
"hospital_any","A* rp + pruning ",3,true,4,135,5372,935
"hospital_any","A* rp + pruning ",4,true,4,457,19286,3585
"hospital_any","A* rp + pruning ",5,true,4,135,5372,938
"hospital_any","A* rp + pruning ",6,true,4,135,5372,911
"hospital_any","A* rp + pruning ",7,true,4,1837,45088,8002
"hospital_any","A* rp + pruning ",8,true,4,117,4325,773
"hospital_any","A* rp + pruning ",9,true,4,488,20484,3721
"hospital_any","A* rp + pruning ",10,true,4,3535,122278,22355
"hospital_any","EFS h+",1,false,,1000000,3747401,350112
"hospital_any","EFS h+",2,false,,1000000,3746806,354260
"hospital_any","EFS h+",3,false,,1000000,3747464,355984
"hospital_any","EFS h+",4,false,,1000000,3745572,345682
"hospital_any","EFS h+",5,false,,1000000,3746942,337621
"hospital_any","EFS h+",6,false,,1000000,3748564,334052
"hospital_any","EFS h+",7,false,,1000000,3748750,334024
"hospital_any","EFS h+",8,false,,1000000,3747232,339498
"hospital_any","EFS h+",9,false,,1000000,3748504,333317
"hospital_any","EFS h+",10,false,,1000000,3748439,353309
"hospital_any","EFS h_max",1,true,4,133494,2326279,214225
"hospital_any","EFS h_max",2,true,4,133666,2328462,219599
"hospital_any","EFS h_max",3,true,4,133852,2329603,203691
"hospital_any","EFS h_max",4,true,4,133360,2325027,212081
"hospital_any","EFS h_max",5,true,4,133914,2331512,205357
"hospital_any","EFS h_max",6,true,4,133338,2325436,208795
"hospital_any","EFS h_max",7,true,4,133920,2333542,218312
"hospital_any","EFS h_max",8,true,4,133954,2332738,215224
"hospital_any","EFS h_max",9,true,4,133295,2324780,206491
"hospital_any","EFS h_max",10,true,4,133781,2331268,203168
"hospital_any","EFS rp",1,true,4,983987,3659034,337423
"hospital_any","EFS rp",2,true,5,594481,2493247,219456
"hospital_any","EFS rp",3,true,4,945707,3452290,330687
"hospital_any","EFS rp",4,false,,1000000,4081137,378249
"hospital_any","EFS rp",5,true,4,919282,3384318,315296
"hospital_any","EFS rp",6,true,4,908610,3347542,313148
"hospital_any","EFS rp",7,true,4,951950,3512643,327134
"hospital_any","EFS rp",8,true,4,900904,3309658,311882
"hospital_any","EFS rp",9,false,,1000000,4078218,389147
"hospital_any","EFS rp",10,true,5,703556,2847406,271929
"hospital_any","EFS h+ + pruning ",1,false,,1000000,4499070,653790
"hospital_any","EFS h+ + pruning ",2,false,,1000000,4504993,704039
"hospital_any","EFS h+ + pruning ",3,false,,1000000,4499152,706986
"hospital_any","EFS h+ + pruning ",4,false,,1000000,4498193,699426
"hospital_any","EFS h+ + pruning ",5,false,,1000000,4501399,699522
"hospital_any","EFS h+ + pruning ",6,false,,1000000,4499113,695056
"hospital_any","EFS h+ + pruning ",7,false,,1000000,4499134,684090
"hospital_any","EFS h+ + pruning ",8,false,,1000000,4501540,465008
"hospital_any","EFS h+ + pruning ",9,false,,1000000,4499178,660728
"hospital_any","EFS h+ + pruning ",10,false,,1000000,4498673,671378
"hospital_any","EFS h_max + pruning ",1,true,4,102898,2168683,295809
"hospital_any","EFS h_max + pruning ",2,true,4,103248,2170568,323008
"hospital_any","EFS h_max + pruning ",3,true,4,103664,2176475,326967
"hospital_any","EFS h_max + pruning ",4,true,4,102825,2166687,323568
"hospital_any","EFS h_max + pruning ",5,true,4,103650,2177372,325027
"hospital_any","EFS h_max + pruning ",6,true,4,103132,2171040,322310
"hospital_any","EFS h_max + pruning ",7,true,4,103567,2178154,321817
"hospital_any","EFS h_max + pruning ",8,true,4,103658,2177347,321827
"hospital_any","EFS h_max + pruning ",9,true,4,103098,2170249,319994
"hospital_any","EFS h_max + pruning ",10,true,4,103516,2178546,331096
"hospital_any","EFS rp + pruning ",1,true,4,685704,3098203,670823
"hospital_any","EFS rp + pruning ",2,true,5,428284,2200351,323589
"hospital_any","EFS rp + pruning ",3,true,4,667409,2989103,466441
"hospital_any","EFS rp + pruning ",4,false,,1000000,5187557,820416
"hospital_any","EFS rp + pruning ",5,true,4,648305,2916400,635929
"hospital_any","EFS rp + pruning ",6,true,4,636930,2870548,433728
"hospital_any","EFS rp + pruning ",7,true,4,671588,3024345,456888
"hospital_any","EFS rp + pruning ",8,true,4,639030,2875381,434574
"hospital_any","EFS rp + pruning ",9,false,,1000000,5171066,790917
"hospital_any","EFS rp + pruning ",10,true,5,504131,2585711,406127
"hospital_any","GFS h+",1,true,4,39,875,114
"hospital_any","GFS h+",2,true,4,96895,131651,12225
"hospital_any","GFS h+",3,true,4,39,875,120
"hospital_any","GFS h+",4,true,4,96895,131671,12492
"hospital_any","GFS h+",5,true,4,39,875,117
"hospital_any","GFS h+",6,true,4,39,875,106
"hospital_any","GFS h+",7,true,4,96895,131651,12083
"hospital_any","GFS h+",8,true,4,96895,131671,12294
"hospital_any","GFS h+",9,true,4,96895,131691,12259
"hospital_any","GFS h+",10,true,4,39,875,-195483
"hospital_any","GFS h_max",1,true,4,54,1196,113
"hospital_any","GFS h_max",2,true,4,810,12645,1141
"hospital_any","GFS h_max",3,true,4,54,1196,147
"hospital_any","GFS h_max",4,true,4,810,12645,1172
"hospital_any","GFS h_max",5,true,4,54,1196,130
"hospital_any","GFS h_max",6,true,4,54,1196,126
"hospital_any","GFS h_max",7,true,4,810,12645,1123
"hospital_any","GFS h_max",8,true,4,810,12645,1105
"hospital_any","GFS h_max",9,true,4,810,12645,1125
"hospital_any","GFS h_max",10,true,4,54,1196,139
"hospital_any","GFS rp",1,true,4,23,545,73
"hospital_any","GFS rp",2,true,4,28874,46373,4675
"hospital_any","GFS rp",3,true,4,23,545,78
"hospital_any","GFS rp",4,true,5,11723,27105,2724
"hospital_any","GFS rp",5,true,4,23,545,78
"hospital_any","GFS rp",6,true,4,23,545,86
"hospital_any","GFS rp",7,true,4,95991,131402,13698
"hospital_any","GFS rp",8,true,4,23,545,76
"hospital_any","GFS rp",9,true,5,11511,26085,2672
"hospital_any","GFS rp",10,true,5,10332,23032,2398
"hospital_any","GFS h+ + pruning ",1,true,4,39,1033,194
"hospital_any","GFS h+ + pruning ",2,true,4,81216,159257,34797
"hospital_any","GFS h+ + pruning ",3,true,4,39,1033,-195395
"hospital_any","GFS h+ + pruning ",4,true,4,81216,159277,35707
"hospital_any","GFS h+ + pruning ",5,true,4,39,1033,207
"hospital_any","GFS h+ + pruning ",6,true,4,39,1033,201
"hospital_any","GFS h+ + pruning ",7,true,4,81216,159257,36350
"hospital_any","GFS h+ + pruning ",8,true,4,81216,159277,35900
"hospital_any","GFS h+ + pruning ",9,true,4,81216,159297,37165
"hospital_any","GFS h+ + pruning ",10,true,4,39,1033,289
"hospital_any","GFS h_max + pruning ",1,true,4,54,1354,218
"hospital_any","GFS h_max + pruning ",2,true,4,789,16358,3401
"hospital_any","GFS h_max + pruning ",3,true,4,54,1354,227
"hospital_any","GFS h_max + pruning ",4,true,4,789,16358,3357
"hospital_any","GFS h_max + pruning ",5,true,4,54,1354,224
"hospital_any","GFS h_max + pruning ",6,true,4,54,1354,192
"hospital_any","GFS h_max + pruning ",7,true,4,789,16358,3271
"hospital_any","GFS h_max + pruning ",8,true,4,789,16358,3575
"hospital_any","GFS h_max + pruning ",9,true,4,789,16358,3620
"hospital_any","GFS h_max + pruning ",10,true,4,54,1354,261
"hospital_any","GFS rp + pruning ",1,true,4,23,703,137
"hospital_any","GFS rp + pruning ",2,true,4,24370,55837,14686
"hospital_any","GFS rp + pruning ",3,true,4,23,703,136
"hospital_any","GFS rp + pruning ",4,true,5,10883,39065,5693
"hospital_any","GFS rp + pruning ",5,true,4,23,703,154
"hospital_any","GFS rp + pruning ",6,true,4,23,703,145
"hospital_any","GFS rp + pruning ",7,true,4,79657,159026,33039
"hospital_any","GFS rp + pruning ",8,true,4,23,703,152
"hospital_any","GFS rp + pruning ",9,true,5,10690,37827,6056
"hospital_any","GFS rp + pruning ",10,true,5,9551,32386,4976
"deerhunter_both","BFS",1,false,,1000000,5392206,811179
"deerhunter_both","BFS",2,false,,1000000,5392206,815950
"deerhunter_both","BFS",3,false,,1000000,5392206,815248
"deerhunter_both","BFS",4,false,,1000000,5392206,812839
"deerhunter_both","BFS",5,false,,1000000,5392206,815114
"deerhunter_both","BFS",6,false,,1000000,5392206,802132
"deerhunter_both","BFS",7,false,,1000000,5392206,794291
"deerhunter_both","BFS",8,false,,1000000,5392206,720685
"deerhunter_both","BFS",9,false,,1000000,5392206,642873
"deerhunter_both","BFS",10,false,,1000000,5392206,642261
"deerhunter_both","BFS prune",1,true,10,438291,3264991,626168
"deerhunter_both","BFS prune",2,true,10,438248,3264543,627012
"deerhunter_both","BFS prune",3,true,10,438291,3264991,635057
"deerhunter_both","BFS prune",4,true,10,438291,3264991,699886
"deerhunter_both","BFS prune",5,true,10,438248,3264543,704264
"deerhunter_both","BFS prune",6,true,10,438248,3264543,709408
"deerhunter_both","BFS prune",7,true,10,438248,3264543,643097
"deerhunter_both","BFS prune",8,true,10,438291,3264991,644891
"deerhunter_both","BFS prune",9,true,10,438291,3264991,644517
"deerhunter_both","BFS prune",10,true,10,438248,3264543,642354
"deerhunter_both","A* h+",1,false,,1000000,10497401,2746604
"deerhunter_both","A* h+",2,false,,1000000,10497401,2797825
"deerhunter_both","A* h+",3,false,,1000000,10497401,2800872
"deerhunter_both","A* h+",4,false,,1000000,10497401,2826499
"deerhunter_both","A* h+",5,false,,1000000,10497401,2637283
"deerhunter_both","A* h+",6,false,,1000000,10497401,2630763
"deerhunter_both","A* h+",7,false,,1000000,10497401,2818818
"deerhunter_both","A* h+",8,false,,1000000,10497401,2837252
"deerhunter_both","A* h+",9,false,,1000000,10497401,2763856
"deerhunter_both","A* h+",10,false,,1000000,10497401,2743304
"deerhunter_both","A* h_max",1,false,,1000000,10721164,1542398
"deerhunter_both","A* h_max",2,false,,1000000,10721164,1549031
"deerhunter_both","A* h_max",3,false,,1000000,10721164,1534647
"deerhunter_both","A* h_max",4,false,,1000000,10721164,1544492
"deerhunter_both","A* h_max",5,false,,1000000,10721164,1526198
"deerhunter_both","A* h_max",6,false,,1000000,10721164,1528714
"deerhunter_both","A* h_max",7,false,,1000000,10721164,1569229
"deerhunter_both","A* h_max",8,false,,1000000,10721164,1559067
"deerhunter_both","A* h_max",9,false,,1000000,10721164,1560812
"deerhunter_both","A* h_max",10,false,,1000000,10721164,1575767
"deerhunter_both","A* rp",1,true,10,869243,9215285,3156130
"deerhunter_both","A* rp",2,true,10,633422,6669054,1114341
"deerhunter_both","A* rp",3,true,10,633448,6669270,1136095
"deerhunter_both","A* rp",4,true,10,868886,9211844,2880617
"deerhunter_both","A* rp",5,true,10,868489,9214337,3044751
"deerhunter_both","A* rp",6,true,10,633259,6667495,1154474
"deerhunter_both","A* rp",7,true,10,868984,9215357,3020789
"deerhunter_both","A* rp",8,true,10,868726,9214657,3004047
"deerhunter_both","A* rp",9,true,10,868474,9211661,2980712
"deerhunter_both","A* rp",10,true,10,632618,6663528,1103059
"deerhunter_both","A* h+ + pruning ",1,true,10,144653,1441179,251649
"deerhunter_both","A* h+ + pruning ",2,true,10,144653,1441179,260935
"deerhunter_both","A* h+ + pruning ",3,true,10,144653,1441179,314348
"deerhunter_both","A* h+ + pruning ",4,true,10,144653,1441179,313443
"deerhunter_both","A* h+ + pruning ",5,true,10,144653,1441179,368748
"deerhunter_both","A* h+ + pruning ",6,true,10,144653,1441179,380456
"deerhunter_both","A* h+ + pruning ",7,true,10,144653,1441179,392481
"deerhunter_both","A* h+ + pruning ",8,true,10,144653,1441179,392313
"deerhunter_both","A* h+ + pruning ",9,true,10,144653,1441179,210751
"deerhunter_both","A* h+ + pruning ",10,true,10,144653,1441179,420058
"deerhunter_both","A* h_max + pruning ",1,true,10,157923,1505191,501994
"deerhunter_both","A* h_max + pruning ",2,true,10,157865,1504681,507122
"deerhunter_both","A* h_max + pruning ",3,true,10,157923,1505191,530273
"deerhunter_both","A* h_max + pruning ",4,true,10,157923,1505191,558300
"deerhunter_both","A* h_max + pruning ",5,true,10,157865,1504681,650962
"deerhunter_both","A* h_max + pruning ",6,true,10,157865,1504681,703491
"deerhunter_both","A* h_max + pruning ",7,true,10,157865,1504681,712319
"deerhunter_both","A* h_max + pruning ",8,true,10,157923,1505191,718005
"deerhunter_both","A* h_max + pruning ",9,true,10,157923,1505191,731896
"deerhunter_both","A* h_max + pruning ",10,true,10,157865,1504681,751210
"deerhunter_both","A* rp + pruning ",1,true,10,131651,1629377,755040
"deerhunter_both","A* rp + pruning ",2,true,10,118422,1423137,673960
"deerhunter_both","A* rp + pruning ",3,true,10,118392,1422924,670550
"deerhunter_both","A* rp + pruning ",4,true,10,131548,1628306,733154
"deerhunter_both","A* rp + pruning ",5,true,10,131197,1628147,723616
"deerhunter_both","A* rp + pruning ",6,true,10,118340,1422984,658915
"deerhunter_both","A* rp + pruning ",7,true,10,131630,1628978,688794
"deerhunter_both","A* rp + pruning ",8,true,10,131108,1628011,661807
"deerhunter_both","A* rp + pruning ",9,true,10,131160,1627571,630231
"deerhunter_both","A* rp + pruning ",10,true,10,117776,1421063,392015
"deerhunter_both","EFS h+",1,true,10,94330,534737,38148
"deerhunter_both","EFS h+",2,true,10,94259,534737,39537
"deerhunter_both","EFS h+",3,true,10,94330,534737,39381
"deerhunter_both","EFS h+",4,true,10,94330,534737,38754
"deerhunter_both","EFS h+",5,true,10,94259,534737,38893
"deerhunter_both","EFS h+",6,true,10,94259,534737,39355
"deerhunter_both","EFS h+",7,true,10,94259,534737,38803
"deerhunter_both","EFS h+",8,true,10,94330,534737,38811
"deerhunter_both","EFS h+",9,true,10,94330,534737,38626
"deerhunter_both","EFS h+",10,true,10,94259,534737,38966
"deerhunter_both","EFS h_max",1,true,10,79127,662009,52933
"deerhunter_both","EFS h_max",2,true,10,79043,661965,52566
"deerhunter_both","EFS h_max",3,true,10,79127,662009,52767
"deerhunter_both","EFS h_max",4,true,10,79127,662009,53345
"deerhunter_both","EFS h_max",5,true,10,79043,661965,51867
"deerhunter_both","EFS h_max",6,true,10,79043,661965,52524
"deerhunter_both","EFS h_max",7,true,10,79043,661965,52595
"deerhunter_both","EFS h_max",8,true,10,79127,662009,52421
"deerhunter_both","EFS h_max",9,true,10,79127,662009,53205
"deerhunter_both","EFS h_max",10,true,10,79043,661965,249151
"deerhunter_both","EFS rp",1,true,10,87243,536860,241271
"deerhunter_both","EFS rp",2,true,10,41440,212971,12008
"deerhunter_both","EFS rp",3,true,10,41440,212971,11888
"deerhunter_both","EFS rp",4,true,10,87243,536860,45612
"deerhunter_both","EFS rp",5,true,10,85711,541337,241679
"deerhunter_both","EFS rp",6,true,10,42395,215462,12099
"deerhunter_both","EFS rp",7,true,10,84181,530279,45248
"deerhunter_both","EFS rp",8,true,10,85813,532204,45411
"deerhunter_both","EFS rp",9,true,10,86281,542407,46089
"deerhunter_both","EFS rp",10,true,10,42060,214664,207659
"deerhunter_both","EFS h+ + pruning ",1,true,10,5047,54382,6015
"deerhunter_both","EFS h+ + pruning ",2,true,10,5041,54354,5992
"deerhunter_both","EFS h+ + pruning ",3,true,10,5047,54382,6038
"deerhunter_both","EFS h+ + pruning ",4,true,10,5047,54382,-189762
"deerhunter_both","EFS h+ + pruning ",5,true,10,5041,54354,-189722
"deerhunter_both","EFS h+ + pruning ",6,true,10,5041,54354,-189776
"deerhunter_both","EFS h+ + pruning ",7,true,10,5041,54354,6681
"deerhunter_both","EFS h+ + pruning ",8,true,10,5047,54382,6578
"deerhunter_both","EFS h+ + pruning ",9,true,10,5047,54382,6587
"deerhunter_both","EFS h+ + pruning ",10,true,10,5041,54354,6518
"deerhunter_both","EFS h_max + pruning ",1,true,10,3561,47840,6307
"deerhunter_both","EFS h_max + pruning ",2,true,10,3563,47856,6332
"deerhunter_both","EFS h_max + pruning ",3,true,10,3561,47840,6326
"deerhunter_both","EFS h_max + pruning ",4,true,10,3561,47840,6171
"deerhunter_both","EFS h_max + pruning ",5,true,10,3563,47856,6612
"deerhunter_both","EFS h_max + pruning ",6,true,10,3563,47856,7275
"deerhunter_both","EFS h_max + pruning ",7,true,10,3563,47856,7290
"deerhunter_both","EFS h_max + pruning ",8,true,10,3561,47840,7206
"deerhunter_both","EFS h_max + pruning ",9,true,10,3561,47840,7220
"deerhunter_both","EFS h_max + pruning ",10,true,10,3563,47856,7235
"deerhunter_both","EFS rp + pruning ",1,true,10,5660,66143,9040
"deerhunter_both","EFS rp + pruning ",2,true,10,5591,65382,8599
"deerhunter_both","EFS rp + pruning ",3,true,10,5591,65382,8342
"deerhunter_both","EFS rp + pruning ",4,true,10,5660,66143,10311
"deerhunter_both","EFS rp + pruning ",5,true,10,5680,65953,10380
"deerhunter_both","EFS rp + pruning ",6,true,10,5661,65421,10103
"deerhunter_both","EFS rp + pruning ",7,true,10,5536,65681,10075
"deerhunter_both","EFS rp + pruning ",8,true,10,5604,66137,10177
"deerhunter_both","EFS rp + pruning ",9,true,10,5722,66223,9843
"deerhunter_both","EFS rp + pruning ",10,true,10,5627,65415,9185
"deerhunter_both","GFS h+",1,false,,1000000,2298471,122822
"deerhunter_both","GFS h+",2,false,,1000000,2298471,123098
"deerhunter_both","GFS h+",3,false,,1000000,2298471,123040
"deerhunter_both","GFS h+",4,false,,1000000,2298471,122311
"deerhunter_both","GFS h+",5,false,,1000000,2298471,122604
"deerhunter_both","GFS h+",6,false,,1000000,2298471,123036
"deerhunter_both","GFS h+",7,false,,1000000,2298471,122114
"deerhunter_both","GFS h+",8,false,,1000000,2298471,123193
"deerhunter_both","GFS h+",9,false,,1000000,2298471,122815
"deerhunter_both","GFS h+",10,false,,1000000,2298471,122509
"deerhunter_both","GFS h_max",1,false,,1000000,6311125,301374
"deerhunter_both","GFS h_max",2,false,,1000000,6311125,300445
"deerhunter_both","GFS h_max",3,false,,1000000,6311125,301521
"deerhunter_both","GFS h_max",4,false,,1000000,6311125,302743
"deerhunter_both","GFS h_max",5,false,,1000000,6311125,301522
"deerhunter_both","GFS h_max",6,false,,1000000,6311125,302904
"deerhunter_both","GFS h_max",7,false,,1000000,6311125,306869
"deerhunter_both","GFS h_max",8,false,,1000000,6311125,305621
"deerhunter_both","GFS h_max",9,false,,1000000,6311125,301249
"deerhunter_both","GFS h_max",10,false,,1000000,6311125,299915
"deerhunter_both","GFS rp",1,false,,1000000,2421674,130837
"deerhunter_both","GFS rp",2,false,,1000000,2574920,137334
"deerhunter_both","GFS rp",3,false,,1000000,2574920,138604
"deerhunter_both","GFS rp",4,false,,1000000,2421674,131543
"deerhunter_both","GFS rp",5,false,,1000000,2421641,132599
"deerhunter_both","GFS rp",6,false,,1000000,2574920,136430
"deerhunter_both","GFS rp",7,false,,1000000,2421688,129634
"deerhunter_both","GFS rp",8,false,,1000000,2421674,130567
"deerhunter_both","GFS rp",9,false,,1000000,2421641,130150
"deerhunter_both","GFS rp",10,false,,1000000,2574920,137752
"deerhunter_both","GFS h+ + pruning ",1,true,10,611727,3094243,1578204
"deerhunter_both","GFS h+ + pruning ",2,true,10,611727,3094243,1577475
"deerhunter_both","GFS h+ + pruning ",3,true,10,611727,3094243,1580306
"deerhunter_both","GFS h+ + pruning ",4,true,10,611727,3094243,1581893
"deerhunter_both","GFS h+ + pruning ",5,true,10,611727,3094243,1590870
"deerhunter_both","GFS h+ + pruning ",6,true,10,611727,3094243,1597844
